game_id,game_type,game_name,game_releasedate,game_developer,game_publisher,game_price,game_discountedprice,game_discountpercent
1189,bundle,Handsome Mr. Frog - Game and Soundtrack,nan,Cowboy Color,Cowboy Color,1.78,1.78,0
1194,bundle,Sky To Fly: 2 in 1  Steampunk Games Bundle,nan,AIVIK LLC,Absolutist Ltd.,7.18,7.18,0
1200,bundle,GENESIS BUNDLE,nan,GBROSSOFT,GBROSSOFT,6.98,6.98,0
1204,bundle,4 Arcade Games Bundle + Soundtrack,nan,AIVIK LLC,Absolutist Ltd.,12.05,12.05,0
1205,bundle,Tropico 5 - Complete Collection,nan,Haemimont Games,Kalypso Media Digital,45.47,45.47,0
1206,bundle,Fatshark Bundle,nan,Fatshark,Fatshark,68.33,68.33,0
1207,bundle,3 Arcade Games in 1 Bundle: Run Rabbit Run + Sky to Fly,nan,AIVIK LLC,Absolutist Ltd.,11.13,11.13,0
1208,bundle,Dark Parables Pack,nan,Blue Tea Games,Big Fish Games,125.86,125.86,0
1215,bundle,Enigmatis Collection,nan,Artifex Mundi,Artifex Mundi,29.97,19.06,36.4
1217,bundle,Reigns: Collector's Edition,nan,Nerial,Devolver Digital,5.96,5.96,0
1222,bundle,Zombie Bundle,nan,epic dreams,diman production,1.2,1.2,0
1226,bundle,Selma and the Wisp plus Soundtrack,nan,Toucan Studio,Toucan Studio,10.78,10.78,0
1229,bundle,Overlord: Ultimate Evil Collection,nan,Triumph Studios,Codemasters,35.16,35.16,0
1230,app,Mare Nostrum,"Oct 17, 2008",Sandstorm Productions,Tripwire Interactive,0,0,0
1231,bundle,The Healthy Profits Bundle,nan,Twice Circled,Positech Games,27.88,27.88,0
1232,bundle,Resident Evil 4/5/6,nan,Capcom,Capcom,60.17,60.17,0
1233,bundle,Hexoscope Collector's Edition,nan,Studio Binokle,Sometimes You,4.47,4.47,0
1240,bundle,Minor Key Games Complete Collection,nan,Minor Key Games,Minor Key Games,67.93,67.93,0
1241,bundle,Keep Talking and Nobody Explodes + Soundtrack,nan,Steel Crate Games,Steel Crate Games,19.78,19.78,0
1248,bundle,Shooting Love 20XX,nan,TRIANGLE SERVICE,Degica,35.92,35.92,0
1250,app,Killing Floor,"May 14, 2009",Tripwire Interactive,Tripwire Interactive,19.99,19.99,0
1256,app,Killing Floor Outbreak Character Pack,"Jul 24, 2009",Tripwire Interactive,Tripwire Interactive,7.99,7.99,0
1257,app,Killing Floor: Nightfall Character Pack,"May 19, 2010",Tripwire Interactive,Tripwire Interactive,7.99,7.99,0
1258,bundle,Notch - The Innocent LunA Collection,nan,Angels Blue Digital Entertainment,DigitalEZ,17.56,17.56,0
1263,bundle,Boulder Dash - 30th Anniversary Deluxe Edition,nan,BBG Entertainment GmbH,BBG Entertainment GmbH,18.02,18.02,0
1265,bundle,Mystery Case Files Bundle,nan,Big Fish Games,Big Fish Games,108.78,108.78,0
1266,bundle,SPACE PACK,nan,SimplexGameStudio,SimplexGameStudio,3.98,3.98,0
1267,bundle,Doomster Bundle,nan,Doomster Entertainment,Doomster Entertainment,21.96,9.15,58.33
1275,bundle,Uprising Complete,nan,Cyclone Studios,Prism Entertainment,9.92,9.92,0
1280,app,Darkest Hour: Europe '44-'45,"Jun 9, 2009",Darklight Games,Darklight Games,0,0,0
1290,bundle,BITRAYS,nan,Riviysky,Riviysky,1.38,1.38,0
1291,bundle,Nomad Games - 5 Game Bundle,nan,Nomad Games,Nomad Games,27.15,27.15,0
1293,bundle,Triangle Service Shmups Collection,nan,TRIANGLE SERVICE,Degica,53.18,53.18,0
1297,bundle,Siege Saga + Optika,nan,PlayZilla.tk,PlayZilla.tk,10.48,10.48,0
1303,bundle,Spiderweb Software Super-Gigantic Bundle,nan,Spiderweb Software,Spiderweb Software,71.89,71.89,0
1330,bundle,The Final Station Collector's Edition,nan,Oleg Sergeev,tinyBuild,22.47,22.47,0
1333,bundle,Mugen Souls Z DLC Collection,nan,Idea Factory,Ghostlight LTD,43.08,43.08,0
1349,bundle,NeuroVoider - Deluxe Edition,nan,Flying Oak Games,Dear Villagers,19.99,19.99,0
1355,bundle,Automobilista + Season Pass for All DLCs,nan,Reiza Studios,Reiza Studios,38.98,38.98,0
1356,bundle,Buka Post Apocalyptic Collection,nan,Targem Games,Buka Entertainment,33.25,33.25,0
1361,bundle,Just Deserts Complete Costume Bundle,nan,Vifth Floor,Sekai Project,14.36,14.36,0
1364,bundle,Shadow Warrior 2 Deluxe,nan,Flying Wild Hog,Devolver Digital,49.96,49.96,0
1365,bundle,Killing Time at Lightspeed Game + Soundtrack,nan,Gritfish,Green Stripe Snake,11.88,11.88,0
1373,bundle,Hue Game and Soundtrack Bundle,nan,Fiddlesticks Games,Curve Digital,19.34,19.34,0
1379,bundle,Revolution 60: Special Edition Bundle,nan,Giant Spacekat,Giant Spacekat,12.73,12.73,0
1386,bundle,Shiny: Digital Deluxe Edition,nan,Garage 227,1C Entertainment,14.37,14.37,0
1387,bundle,Back To Basics Epilepsy Bundle,nan,Free Games Info,Back To Basics Gaming,1.38,1.38,0
1390,bundle,Angels Blue Games,nan,Angels Blue Digital Entertainment,DigitalEZ,23.36,23.36,0
1391,bundle,The Metronomicon Deluxe Edition,nan,Puuba,Akupara Games,34.13,34.13,0
1395,bundle,SUPERFIGHT - The Naughty & Nice Bundle,nan,Pipeworks Studios,Pipeworks Studios,8.97,8.97,0
1404,bundle,SUPERFIGHT - The Super Bundle,nan,Pipeworks Studios,Pipeworks Studios,44.86,44.86,0
1405,bundle,One Way Bundle,nan,Smoking WOLF,AGM PLAYISM,12.13,12.13,0
1422,bundle,Mai Shiranui Character + Debut Costumes,nan,Team NINJA,KOEI TECMO GAMES CO.,16.18,16.18,0
1424,bundle,KOF Mashup Content Set,nan,Team NINJA,KOEI TECMO GAMES CO.,27.49,27.49,0
1425,bundle,Rytmik Ultimate Complete,nan,"CINEMAX, s.r.o.",CINEMAX,35.14,35.14,0
1426,bundle,Cinemax Complete,nan,"CINEMAX, s.r.o.",CINEMAX,86.66,86.66,0
1427,bundle,Cinemax RPG Pack,nan,"CINEMAX, s.r.o.",CINEMAX,30.7,30.7,0
1428,bundle,Runbow - Extra Val-Hue Bundle,nan,13AM Games,13AM Games,11.18,11.18,0
1435,bundle,Multimirror Deluxe Edition,nan,Cleverweek,Cleverweek,6.28,6.28,0
1442,bundle,In Fear I Trust: Episodes 1-4 Collection Pack,nan,Black Wing Foundation,1C Entertainment,9.88,9.88,0
1456,bundle,Wuppo - Special Edition,nan,Knuist & Perzik,SOEDESCO Publishing,19.98,14.86,25.63
1468,bundle,The Codemasters Complete Collection,nan,Triumph Studios,Codemasters,707.84,707.84,0
1471,bundle,18 Wheels of Steel Top Payload Pack 2,nan,SCS Software,Play Hard Games,20.07,20.07,0
1475,bundle,Tennis Elbow Bundle,nan,Mana Games,Mana Games,45.47,45.47,0
1476,bundle,Minimized Deluxe,nan,Crystal Box Team,Dagestan Technology,9.86,9.86,0
1478,bundle,Cosmi Fun Pack,nan,Zemnott,ValuSoft,25.2,25.2,0
1481,sub,Peggle Complete,nan,"PopCap Games, Inc.",PopCap Games,8.99,4.99,44.49
1482,bundle,Two Tribes Complete Pack,nan,Two Tribes,Two Tribes Publishing,41.31,41.31,0
1484,bundle,Fallen Enchantress: Ultimate Edition,nan,Stardock Entertainment,Stardock Entertainment,29.6,29.6,0
1488,bundle,Interstellar Insanity Bundle - Black Shell Media,nan,VoidDev,Black Shell Media,13.56,13.56,0
1496,bundle,Lichtspeer Uber Edition,nan,Lichthund,Lichthund,12.73,12.73,0
1498,bundle,Nooskewl Complete Collection,nan,Nooskewl,Nooskewl,11.85,11.85,0
1500,app,Darwinia,"Jul 14, 2005",Introversion Software,Introversion Software,9.99,9.99,0
1506,bundle,Retrific Platformer Bundle,nan,Retrific,Retrific,5.98,5.98,0
1507,bundle,Dig 4 Destruction - Mask Pack 1 [Octopus][Knight][Curse],nan,"COLOPL, Inc.",COLOPL,4.77,4.77,0
1508,bundle,Battle Disc Season 1,nan,nan,nan,9.94,9.94,0
1510,app,Uplink,"Aug 23, 2006",Introversion Software,Introversion Software,9.99,9.99,0
1514,bundle,BrainGoodGames Complete,nan,BrainGoodGames,BrainGoodGames,44.94,44.94,0
1519,bundle,Board Gamer's Delight,nan,Large Visible Machine,Large Visible Machine,11.88,11.88,0
1520,app,DEFCON,"Sep 29, 2006",Introversion Software,Introversion Software,9.99,9.99,0
1521,bundle,Microcosmum: survival of cells  Bundle,nan,Satur Entertainment,Satur Entertainment,25.42,25.42,0
1523,bundle,Ferrum's secrets - Collector's edition,nan,EJRGames,EJRGames,1.2,1.2,0
1529,sub,Company of Heroes Complete Pack,nan,Relic Entertainment,SEGA,36.99,19.99,45.96
1530,app,Multiwinia,"Sep 19, 2008",Introversion Software,Introversion Software,9.99,9.99,0
1539,bundle,SnakEscape + Soundtrack,nan,Triple-Star Studio,Rock Path Collective,8.78,8.78,0
1541,bundle,Big Bundle,nan,"Laser Guided Games, LLC",Laser Guided Games,12.32,12.32,0
1550,bundle,Super,nan,André Bertaglia,André Bertaglia,15.92,10.49,34.11
1557,bundle,Europa Universalis IV: Rights of Man Collection,nan,Paradox Development Studio,Paradox Interactive,24.94,24.94,0
1559,bundle,Wuppo - Ultimate Edition,nan,Knuist & Perzik,SOEDESCO Publishing,31.96,17.59,44.96
1560,bundle,Deck13's Good Old Days Bundle,nan,Deck13,Deck13,32.26,32.26,0
1569,bundle,Eternal Destiny - Complete Bundle,nan,Office 5656,Degica,22.33,22.33,0
1572,bundle,DEAD OR ALIVE 5 Last Round: Core Fighters - Female Fighters Set,nan,Team NINJA,nan,37.91,37.91,0
1573,bundle,The Secret Order Collection,nan,Sunward Games,Artifex Mundi,64.94,48.91,24.68
1580,bundle,Panzer Corps Gold,nan,Flashback Games,Slitherine Ltd.,79.62,79.62,0
1581,bundle,Steve Jackson's Sorcery! - The Complete Collection,nan,inkle Ltd,inkle Ltd,26.37,26.37,0
1582,sub,The Mawesome Pack,nan,Twisted Pixel Games,Twisted Pixel Games,11.99,9.99,16.68
1583,bundle,The Tropico Bundle,nan,PopTop Software,Kalypso Media Digital,115.97,115.97,0
1586,bundle,In Fear I Trust: Episodes 1-4 Collection (Complete the Set),nan,Black Wing Foundation,1C Entertainment,12.76,12.76,0
1587,bundle,Box Maze - Cardboard Edition,nan,GamersHype Productions,GamersHype Productions,0.98,0.98,0
1598,bundle,VilleTown Game and Soundtrack,nan,Laugical Games,Laugical Games,6.11,6.11,0
1599,bundle,Battles of Norghan Gold Version Bundle,nan,Mitorah Games,Mitorah Games,14.83,14.83,0
1600,app,Dangerous Waters,"Feb 7, 2006",Sonalysts,Strategy First,29.99,5.99,80.03
1609,bundle,Cateia Games MEGA BUNDLE,nan,Cateia Games,Libredia Entertainment,27.2,27.2,0
1610,bundle,GUTS - Collector's Edition,nan,Flux Game Studio,Libredia Entertainment,11.68,11.68,0
1611,bundle,Bohemian Killing - Collector's Edition,nan,The Moonwalls,Libredia Entertainment,14.38,14.38,0
1613,bundle,Kobra Studio Collection 2018,nan,Kobra Studio,Kobra Studio,2,2,0
1614,bundle,Kobra Studio Universe Bundle,nan,Kobra Studio,Kobra Studio,3.15,3.15,0
1616,bundle,Classic Strategy Pack,nan,Lesta Studio,Buka Entertainment,17.96,17.96,0
1620,app,Jagged Alliance 2 Gold,"Jul 6, 2006",Strategy First,Strategy First,19.99,19.99,0
1630,app,Disciples II: Rise of the Elves,"Jul 6, 2006",Strategy First,Strategy First,6.99,6.99,0
1636,bundle,Battle Disc Season 2,nan,nan,nan,9.9,9.9,0
1640,app,Disciples II: Gallean's Return,"Jul 6, 2006",Strategy First,Strategy First,6.99,6.99,0
1644,bundle,Sunless Sea + Zubmariner bundle,nan,Failbetter Games,Failbetter Games,29.98,29.98,0
1645,sub,Sigma`s Shooter Pack,nan,Sigma Team Inc.,Sigma Team Inc.,14.99,4.99,66.71
1647,bundle,Ride 2 Special Edition,nan,Milestone S.r.l.,Milestone S.r.l.,81.79,81.79,0
1654,bundle,XL Pack,nan,NetherRealm Studios,Warner Bros. Interactive Entertainment,24.88,24.88,0
1659,sub,The Bone-Breaking Racing Package,nan,Redlynx Ltd,Miniclip.com,29.98,19.99,33.32
1661,bundle,Bundle & Destiny,nan,Heartbit Interactive,Heartbit Interactive,16.98,16.98,0
1662,sub,Freedom Force: Freedom Pack,nan,Irrational Games,2K,7.49,4.99,33.38
1663,bundle,Indie Blender Games,nan,Artur Rezende,Artur Rezende,9.9,5.6,43.43
1666,bundle,WRC 6 - Deluxe Edition,nan,KT Racing,Bigben Interactive,54.97,54.97,0
1669,bundle,Aegis + OST,nan,Innuendo Squad Studios,Innuendo Squad Studios,3.38,3.38,0
1670,app,Iron Warriors: T - 72 Tank Command,"Jul 26, 2006",Strategy First,Strategy First,4.99,4.99,0
1672,bundle,Anykey Simulator + Soundtrack Pack,nan,RiDeLy,Dagestan Technology,4.48,4.48,0
1680,bundle,New York Mysteries Collection,nan,FIVE-BN GAMES,FIVE-BN GAMES,17.82,17.82,0
1681,bundle,MegaTagmension Blanc Deluxe Edition Bundle,nan,IDEA FACTORY,Idea Factory International,31.48,31.48,0
1685,bundle,BUTCHER - Game + Extended Soundtrack,nan,Transhuman Design,Transhuman Design,11.98,11.98,0
1689,bundle,Fantasy Grounds Ultimate License,nan,"SmiteWorks USA, LLC",SmiteWorks USA,145.14,145.14,0
1690,app,Space Empires V,"Oct 16, 2006",Malfador Machinations,Strategy First,19.99,3.99,80.04
1691,sub,The Ankh Pack,nan,Deck 13,Strategy First,4.99,0.99,80.16
1692,bundle,WRC Bundle,nan,KT Racing,Bigben Interactive,76.48,76.48,0
1696,bundle,VisualArts/Key Kinetic Novel Bundle,nan,VisualArts/Key,Sekai Project,30.56,30.56,0
1698,bundle,Woodle Bundle,nan,Fabio Ferrara,Chubby Pixel,5.58,5.58,0
1699,bundle,Infested Planet Megapack,nan,Rocket Bear Games,Rocket Bear Games,19.85,19.85,0
1700,app,Arx Fatalis,"Nov 12, 2002",Arkane Studios,Arkane Studios,4.99,4.99,0
1712,bundle,Assetto Corsa Porsche Season Pass,nan,Kunos Simulazioni,nan,10.77,10.77,0
1713,bundle,Daedalic Halloween Bundle,nan,Daedalic Entertainment,Daedalic Entertainment,38.95,38.95,0
1719,bundle,Thumper Soundtrack Edition,nan,Drool,Drool,26.98,26.98,0
1720,bundle,Story of the Survivor + SOTS Prisoner,nan,Kamil Szczepanik,Animakemu Games,6.98,5.83,16.48
1723,bundle,War for the Overworld Underlord Edition,nan,Brightrock Games,Brightrock Games,37.98,37.98,0
1724,bundle,War for the Overworld Ultimate Edition,nan,Brightrock Games,Brightrock Games,59.35,59.35,0
1729,bundle,FNaF Franchise Bundle,nan,Scott Cawthon,Scott Cawthon,29.55,29.55,0
1737,bundle,Golden Swords Complete,nan,Vlad K.,AEY Inc. ,4.48,4.48,0
1740,bundle,NukGames Complete Bundle,nan,NukGames,NukGames,14.85,6.85,53.87
1742,bundle,Shooting and chase,nan,StalkerAlex,StalkerAlex.,1.38,1.38,0
1745,bundle,Team17 Indie Heroes,nan,Modern Dream,Team17 Digital Ltd,42.86,42.86,0
1746,sub,Delta Force Platinum Pack,nan,Ritual Entertainment,NovaLogic,19.99,4.99,75.04
1753,bundle,Team17 Indie Collection,nan,Modern Dream,Team17 Digital Ltd,72.73,72.73,0
1755,bundle,Shadow Warrior 2 Deluxe Upgrade,nan,Flying Wild Hog,Devolver Digital,9.97,9.97,0
1758,bundle,Pixel Puzzles Ultimate: Autumn Jigsaw Collection,nan,DL Softworks,DL Softworks,17.8,17.8,0
1759,bundle,Chicken Invaders Complete Set,nan,InterAction studios,InterAction studios,37.68,37.68,0
1760,bundle,Chicken Invaders 4 Deluxe,nan,InterAction studios,InterAction studios,12.56,12.56,0
1761,bundle,Chicken Invaders 2 Deluxe,nan,InterAction studios,InterAction studios,5.38,5.38,0
1762,bundle,Chicken Invaders 3 Deluxe,nan,InterAction studios,InterAction studios,9.87,9.87,0
1763,bundle,Chicken Invaders 5 Deluxe,nan,InterAction studios,InterAction studios,9.87,9.87,0
1764,bundle,Wanderlust Bundle,nan,Yeti Trunk,Chucklefish,14.97,14.97,0
1776,bundle,GoNNER + OST,nan,Art in Heart,Raw Fury,12.72,12.72,0
1780,bundle,ALL ASPECTS BUNDLE,nan,3000AD,3000AD,14.98,14.98,0
1781,bundle,Bumper pack,nan,Artur Rezende,Artur Rezende,1.77,1.77,0
1785,bundle,Deus Ex: Mankind Divided - Digital Deluxe Edition,nan,Eidos Montreal,Square Enix,44.98,44.98,0
1792,bundle,The Jackbox Party Trilogy,nan,"Jackbox Games, Inc.",Jackbox Games,59.97,59.97,0
1798,bundle,Awoker Games,nan,Awoker Games,Awoker Games,7.17,7.17,0
1801,bundle,The Herbalist + Original soundtrack,nan,Moonworks,Moonworks,6.28,6.28,0
1804,bundle,SimplexDeluxEdition,nan,SimplexGameStudio,SimplexGameStudio,22.94,22.94,0
1805,bundle,Action Adventure Bundle,nan,Artifex Mundi,Artifex Mundi,39.96,23.76,40.54
1809,bundle,CAPSLOCKDAY Bundle,nan,Dylan Loney,Dylan Loney,28,28,0
1812,bundle,The Culling Of The Cows: Bundle,nan,DL Softworks,KISS ltd,11.17,11.17,0
1815,bundle,Andrii's Horror,nan,Andrii Vintsevych,Andrii Vintsevych,19.77,19.77,0
1818,bundle,Camp Sunshine Ultimate Edition,nan,Fossil Games,Fossil Games,5.37,5.37,0
1826,bundle,The Seven Years War (1756-1763) - Complete,nan,Oliver Keppelmüller,Oliver Keppelmüller,28.97,13.47,53.5
1830,bundle,To the Moon Series 5-Year Anniversary Bundle,nan,Freebird Games,Freebird Games,31.92,31.92,0
1838,bundle,Depth: Abyssal Bundle,nan,Digital Confectioners,Digital Confectioners,50,50,0
1842,bundle,Orwell Deluxe Bundle,nan,Osmotic Studios,Fellow Traveller,14.98,14.98,0
1847,sub,Brothers in Arms Pack,nan,Gearbox Software,Ubisoft,14.99,9.99,33.36
1848,bundle,Con Man Season 1,nan,nan,nan,10.08,10.08,0
1849,bundle,The Stanley Parable and The Beginner's Guide,nan,Galactic Cafe,Galactic Cafe,22.48,22.48,0
1862,bundle,Stellar Stars Music Edition,nan,WhiteSponge,WhiteSponge,11.98,11.98,0
1863,bundle,Europa Universalis IV: Conquest of Paradise Content Pack,nan,Paradox Development Studio,Paradox Interactive,6.92,6.92,0
1864,bundle,Owlboy Collector's Edition,nan,D-Pad Studio,D-Pad Studio,31.48,31.48,0
1867,bundle,So Far Dumbfounded Windows Bundle,nan,Dumbfounded,Dumbfounded,4.78,4.78,0
1881,bundle,Animated Jigsaws Complete Pack,nan,BottleCube inc.,BottleCube inc.,17.97,17.97,0
1887,bundle,Two Tribes Premium Pack,nan,Two Tribes,Two Tribes,26.68,26.68,0
1894,bundle,Graves Season 1,nan,nan,nan,14.9,14.9,0
1897,bundle,Best of Arcen,nan,"Arcen Games, LLC",Arcen Games,72.74,72.74,0
1898,sub,The Bionic Commando Pack,nan,Capcom,Capcom,15.99,9.99,37.52
1900,app,Earth 2160,"Apr 1, 2006",Reality Pump Studios,Topware InteractiveACE,4.99,4.99,0
1903,bundle,Army of Tentacles: Ultimate H.P. LOLcraft Deluxe Platinum Non-Award Winning Pack,nan,Stegalosaurus Game Development,Stegalosaurus Game Development,43.92,43.92,0
1905,bundle,Introversion Complete Bundle,nan,Introversion Software,Introversion Software,22.95,22.95,0
1907,bundle,Total Democracy Bundle,nan,Positech Games,Positech Games,48.74,48.74,0
1911,bundle,GAMES by Anatoliy Loginovskikh,nan,Anatoliy Loginovskikh,Anatoliy Loginovskikh,3.47,3.47,0
1915,bundle,Masquerada + Original Soundtrack,nan,Witching Hour Studios,Ysbryd Games,27.98,27.98,0
1920,bundle,The Orthogonal Games Bundle,nan,Orthogonal Games,Orthogonal Games,20.73,20.73,0
1921,bundle,Ninja Stealth Collection,nan,SC Jogos,SC Jogos,1.92,1.92,0
1922,bundle,Heart and Seoul Deluxe,nan,Sapphire Dragon Productions,Sapphire Dragon Productions,3.98,3.98,0
1923,bundle,Euro Truck Simulator 2 Essentials,nan,SCS Software,SCS Software,50.94,50.94,0
1924,bundle,Tomoyo After Game and Soundtrack Bundle,nan,VisualArts/Key,VisualArts,26.07,26.07,0
1930,app,Two Worlds Epic Edition,"Apr 30, 2009",Reality Pump Studios,Topware Interactive,9.99,9.99,0
1936,bundle,How to Survive 2 -  Kovac's Ultimate Edition,nan,Eko Software,505 Games,21.97,21.97,0
1937,bundle,The Green Challenge Pack,nan,Fallen Tree Games Ltd,Green Man Gaming Publishing,107.87,48.25,55.27
1938,bundle,Small Radios Big Televisions + Soundtrack,nan,Fire Face Corporation,Adult Swim Games,14.92,14.92,0
1946,bundle,Pixel Puzzles Ultimate: British Isles Jigsaw Bundle,nan,DL Softworks,DL Softworks,13.96,10.38,25.64
1952,bundle,Hunting Unlimited Trophy Bundle,nan,SCS Software,Retroism,20.07,20.07,0
1958,bundle,Mekazoo OST Bundle,nan,The Good Mood Creators,The Good Mood Creators,12.43,12.43,0
1968,bundle,March of the Living Deluxe Edition,nan,Machine 22,Creaky Corpse Ltd,19.77,19.77,0
1970,bundle,Tahira Digital Deluxe Bundle,nan,Whale Hammer Games,Whale Hammer Games,24.87,24.87,0
1974,bundle,Don't open the doors! Soundtrack edition,nan,Anton Riot and Co,Anton Riot,12.98,12.98,0
1975,bundle,Story of Eroolia Collection,nan,Chu-3,ROSEVERTE,48.38,48.38,0
1976,bundle,The Whispered World Complete Pack,nan,Daedalic Entertainment,Daedalic Entertainment,45.96,21.24,53.79
1977,bundle,Dark Witch's Series Game & OST,nan,INSIDE SYSTEM,INSIDE SYSTEM,24.46,24.46,0
1984,bundle,Knuckle Cracker Universal Collection,nan,Knuckle Cracker,Knuckle Cracker,35.15,35.15,0
1989,bundle,Last Days of Spring 2 Deluxe Edition,nan,Sapphire Dragon Productions,Sapphire Dragon Productions,8.78,8.78,0
1994,bundle,Welcome to the Game - 1337 Edition,nan,Reflect Studios,Reflect Studios,5.38,5.38,0
1999,bundle,Order of Battle: Pacific Pack,nan,The Artistocrats,Slitherine Ltd.,47.95,47.95,0
2000,bundle,The Hacking Bundle,nan,Misfits Attic,Misfits Attic,59.77,59.77,0
2006,bundle,Sengoku Jidai Gold,nan,Byzantine Games,Slitherine Ltd.,32.34,32.34,0
2012,bundle,FrightShow Fighter +Soundtrack,nan,3 Fright,3 Fright,12.78,12.78,0
2029,bundle,CAFE 0 ~Complete Bundle~,nan,ROSEVERTE MYSTERY,ROSEVERTE,34.15,34.15,0
2034,bundle,Doodle Games Collection 70% OFF,nan,JoyBits Ltd.,JoyBits Ltd.,42.3,42.3,0
2036,bundle,The Broken Age Complete Set,nan,Double Fine Productions,Double Fine Productions,33.76,33.76,0
2041,bundle,Armello - Collector's Edition,nan,League of Geeks,League of Geeks,51.94,51.94,0
2049,bundle,Disgraced Complete Bundle,nan,Corrosive Studios LLC,Corrosive Studios LLC,11.16,11.16,0
2059,bundle,EARP Season 1,nan,nan,nan,7.14,7.14,0
2064,bundle,Blood Code Complete Bundle,nan,WeShare Game Studio,WeShare Game Studio,7.17,7.17,0
2070,bundle,Solitaire Collection,nan,Subsoap,Subsoap,37.45,37.45,0
2078,bundle,Poseidon's Pack,nan,Tall Story Studios,Prey Interactive,5.98,5.98,0
2081,bundle,Farm Frenzy Madness,nan,Alawar Stargaze,Buka Entertainment,34.16,34.16,0
2082,bundle,Moai Tribal Bundle,nan,Alawar Entertainment,Buka Entertainment,36.85,36.85,0
2083,bundle,To the Rescue Bundle,nan,Alawar Entertainment,Buka Entertainment,14.22,14.22,0
2084,bundle,A Tale of Caos: Overture - Soundtrack Edition,nan,ExperaGameStudio,Eli Daddio,13.98,6.76,51.65
2087,bundle,Command LIVE: Season 1,nan,WarfareSims,Slitherine Ltd.,8.96,8.96,0
